timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz,lat,lon
716296,-0.6915,-0.1220,9.7986,0.1089,0.0144,0.0212,0.0501,-33.957740,18.461017
716310,-0.6891,-0.1603,9.5378,-0.1512,0.0122,0.0224,0.0493,-33.957740,18.461017
716324,-0.7537,-0.1268,9.7603,0.0710,0.0145,0.0214,0.0487,-33.957740,18.461017
716338,-0.7250,-0.1938,9.5856,-0.1031,0.0095,0.0192,0.0464,-33.957740,18.461017
716352,-0.7178,-0.1699,9.5378,-0.1502,0.0116,0.0215,0.0457,-33.957740,18.461017
716366,-0.6843,-0.1340,9.5067,-0.1804,0.0121,0.0221,0.0464,-33.957740,18.461017
716380,-0.7537,-0.1364,9.7316,0.0443,0.0093,0.0224,0.0447,-33.957740,18.461017
716394,-0.6748,-0.1866,9.8273,0.1393,0.0105,0.0231,0.0454,-33.957740,18.461017
716408,-0.7250,-0.0909,9.6550,-0.0328,0.0147,0.0197,0.0452,-33.957740,18.461017
716422,-0.7274,-0.1149,9.5665,-0.1208,0.0116,0.0202,0.0444,-33.957740,18.461017
716436,-0.7466,-0.2177,9.6742,-0.0130,0.0047,0.0177,0.0449,-33.957740,18.461017
716450,-0.7202,-0.1771,9.5833,-0.1034,0.0108,0.0246,0.0507,-33.957740,18.461017
716464,-0.7083,-0.1484,9.7053,0.0185,0.0107,0.0212,0.0438,-33.957740,18.461017
716478,-0.7131,-0.1603,9.7555,0.0684,0.0104,0.0238,0.0466,-33.957740,18.461017
716492,-0.7442,-0.1460,9.7149,0.0276,0.0113,0.0212,0.0451,-33.957740,18.461017
716506,-0.6843,-0.2536,9.6766,-0.0106,0.0121,0.0246,0.0454,-33.957740,18.461017
716520,-0.7394,-0.0622,9.7914,0.1037,0.0121,0.0194,0.0473,-33.957740,18.461017
716534,-0.7035,-0.1412,9.5809,-0.1063,0.0128,0.0240,0.0475,-33.957740,18.461017
716548,-0.7274,-0.1914,9.6718,-0.0153,0.0153,0.0237,0.0498,-33.957740,18.461017
716562,-0.7178,-0.1220,9.8130,0.1252,0.0142,0.0226,0.0466,-33.957740,18.461017
716576,-0.7322,-0.0861,9.8082,0.1198,0.0142,0.0240,0.0449,-33.957740,18.461017
716590,-0.7298,-0.0957,9.5402,-0.1474,0.0137,0.0235,0.0487,-33.957740,18.461017
716604,-0.7298,-0.1579,9.6263,-0.0610,0.0124,0.0228,0.0457,-33.957740,18.461017
716618,-0.7513,-0.1771,9.7364,0.0488,0.0070,0.0237,0.0487,-33.957740,18.461017
716632,-0.6963,-0.1795,9.6933,0.0057,0.0131,0.0224,0.0476,-33.957740,18.461017
716646,-0.6772,-0.1436,9.6933,0.0057,0.0133,0.0194,0.0458,-33.957740,18.461017
716660,-0.7346,-0.1149,9.7436,0.0557,0.0079,0.0205,0.0435,-33.957740,18.461017
716674,-0.6604,-0.1077,9.7388,0.0506,0.0122,0.0234,0.0478,-33.957740,18.461017
716688,-0.6652,-0.1795,9.6239,-0.0639,0.0082,0.0218,0.0478,-33.957740,18.461017
716702,-0.7131,-0.1890,9.5593,-0.1279,0.0124,0.0228,0.0484,-33.957740,18.461017
716716,-0.7346,-0.2082,10.1456,0.4561,0.0113,0.0223,0.0452,-33.957740,18.461017
716730,-0.7490,-0.2201,9.6981,0.0086,0.0121,0.0257,0.0458,-33.957740,18.461017
716744,-0.7322,-0.1819,9.7053,0.0157,0.0079,0.0188,0.0457,-33.957740,18.461017
716758,-0.7681,-0.1077,9.7723,0.0823,0.0115,0.0199,0.0490,-33.957740,18.461017
716772,-0.7202,-0.1412,9.7484,0.0581,0.0136,0.0224,0.0484,-33.957740,18.461017
716786,-0.7107,-0.1771,9.6359,-0.0541,0.0121,0.0212,0.0489,-33.957740,18.461017
716800,-0.6867,-0.1436,9.7914,0.1009,0.0134,0.0179,0.0489,-33.957740,18.461017
716814,-0.7083,-0.1747,9.7914,0.1004,0.0108,0.0241,0.0475,-33.957740,18.461017
716828,-0.7513,-0.1914,9.5976,-0.0930,0.0162,0.0229,0.0460,-33.957740,18.461017
716842,-0.6843,-0.1603,9.5450,-0.1449,0.0119,0.0224,0.0466,-33.957740,18.461017
716856,-0.6915,-0.1531,9.6550,-0.0346,0.0147,0.0232,0.0444,-33.957740,18.461017
716870,-0.6987,-0.1866,9.6742,-0.0154,0.0087,0.0235,0.0451,-33.957740,18.461017
716884,-0.7107,-0.1627,9.7268,0.0370,0.0127,0.0215,0.0480,-33.957740,18.461017
716898,-0.7011,-0.1460,9.7244,0.0345,0.0115,0.0238,0.0478,-33.957740,18.461017
716912,-0.7131,-0.1412,9.7005,0.0105,0.0154,0.0212,0.0435,-33.957740,18.461017
716926,-0.7131,-0.1795,9.7149,0.0247,0.0093,0.0177,0.0402,-33.957740,18.461017
716940,-0.7011,-0.1579,9.7196,0.0294,0.0147,0.0215,0.0447,-33.957740,18.461017
716954,-0.7322,-0.1436,9.7173,0.0268,0.0142,0.0197,0.0447,-33.957740,18.461017
716968,-0.7250,-0.1579,9.7388,0.0481,0.0140,0.0218,0.0486,-33.957740,18.461017
716982,-0.7274,-0.1723,9.7053,0.0146,0.0096,0.0206,0.0460,-33.957740,18.461017
716996,-0.6987,-0.1507,9.7053,0.0145,0.0140,0.0250,0.0454,-33.957740,18.461017
717010,-0.7131,-0.1460,9.6694,-0.0213,0.0150,0.0231,0.0509,-33.957740,18.461017
717024,-0.7083,-0.1603,9.7149,0.0240,0.0110,0.0237,0.0457,-33.957740,18.461017
717038,-0.7250,-0.2082,9.7077,0.0168,0.0142,0.0237,0.0446,-33.957740,18.461017
717052,-0.6628,-0.1627,9.5904,-0.1000,0.0157,0.0229,0.0467,-33.957740,18.461017
717066,-0.6580,-0.1579,9.6096,-0.0804,0.0130,0.0218,0.0472,-33.957740,18.461017
717080,-0.7322,-0.1340,9.7173,0.0271,0.0130,0.0223,0.0473,-33.957740,18.461017
717094,-0.7131,-0.1507,9.6814,-0.0087,0.0131,0.0232,0.0464,-33.957740,18.461017
717108,-0.6939,-0.1795,9.6766,-0.0134,0.0060,0.0220,0.0446,-33.957740,18.461017
717122,-0.7035,-0.1484,9.6861,-0.0038,0.0104,0.0235,0.0467,-33.957740,18.461017
717136,-0.7155,-0.1507,9.7340,0.0438,0.0113,0.0215,0.0473,-33.957740,18.461017
717150,-0.7059,-0.1842,9.6646,-0.0255,0.0078,0.0182,0.0451,-33.957740,18.461017
717164,-0.7585,-0.1651,9.6622,-0.0277,0.0084,0.0197,0.0441,-33.957740,18.461017
717178,-0.7250,-0.1723,9.7149,0.0248,0.0090,0.0238,0.0457,-33.957740,18.461017
717192,-0.7035,-0.1866,9.6670,-0.0230,0.0124,0.0221,0.0469,-33.957740,18.461017
717206,-0.7226,-0.1436,9.6598,-0.0300,0.0111,0.0188,0.0472,-33.957740,18.461017
717220,-0.6796,-0.1579,9.7101,0.0202,0.0156,0.0252,0.0469,-33.957740,18.461017
717234,-0.7298,-0.1484,9.7029,0.0129,0.0107,0.0166,0.0454,-33.957740,18.461017
717248,-0.7059,-0.1436,9.7125,0.0224,0.0142,0.0221,0.0447,-33.957740,18.461017
717262,-0.6772,-0.1484,9.6885,-0.0015,0.0140,0.0220,0.0452,-33.957740,18.461017
717276,-0.7155,-0.1627,9.7173,0.0270,0.0128,0.0246,0.0451,-33.957740,18.461017
717290,-0.7059,-0.1627,9.7340,0.0436,0.0133,0.0226,0.0470,-33.957740,18.461017
717304,-0.7035,-0.1555,9.6790,-0.0114,0.0093,0.0221,0.0505,-33.957740,18.461017
717318,-0.7442,-0.1244,9.7579,0.0672,0.0110,0.0215,0.0463,-33.957740,18.461017
717332,-0.7178,-0.1723,9.6263,-0.0641,0.0131,0.0220,0.0463,-33.957740,18.461017
717346,-0.6915,-0.1747,9.7603,0.0696,0.0124,0.0194,0.0469,-33.957740,18.461017
717360,-0.7250,-0.1723,9.7268,0.0359,0.0119,0.0205,0.0478,-33.957740,18.461017
717374,-0.7083,-0.1579,9.7675,0.0762,0.0107,0.0223,0.0480,-33.957740,18.461017
717388,-0.6987,-0.1627,9.7268,0.0353,0.0092,0.0212,0.0455,-33.957740,18.461017
717402,-0.6915,-0.1388,9.7101,0.0185,0.0107,0.0217,0.0452,-33.957740,18.461017
717416,-0.7298,-0.1699,9.7005,0.0089,0.0118,0.0212,0.0452,-33.957740,18.461017
717430,-0.6987,-0.1340,9.7220,0.0303,0.0096,0.0199,0.0454,-33.957740,18.461017
717444,-0.7346,-0.1603,9.6766,-0.0151,0.0110,0.0235,0.0455,-33.957740,18.461017
717458,-0.6939,-0.1460,9.6861,-0.0055,0.0099,0.0189,0.0473,-33.957740,18.461017
717472,-0.6963,-0.1507,9.6957,0.0040,0.0116,0.0220,0.0460,-33.957740,18.461017
717486,-0.7202,-0.1531,9.6838,-0.0079,0.0116,0.0186,0.0458,-33.957740,18.461017
717500,-0.7490,-0.1747,9.6431,-0.0483,0.0110,0.0217,0.0487,-33.957740,18.461017
717514,-0.7035,-0.1436,9.7101,0.0186,0.0110,0.0208,0.0466,-33.957740,18.461017
717528,-0.7059,-0.1651,9.7460,0.0542,0.0118,0.0232,0.0458,-33.957740,18.461017
717542,-0.7322,-0.1723,9.6598,-0.0318,0.0089,0.0202,0.0449,-33.957740,18.461017
717556,-0.7490,-0.1627,9.6718,-0.0197,0.0119,0.0208,0.0464,-33.957740,18.461017
717570,-0.6987,-0.1627,9.7412,0.0494,0.0095,0.0221,0.0446,-33.957740,18.461017
717584,-0.6939,-0.1436,9.7819,0.0896,0.0098,0.0231,0.0454,-33.957740,18.461017
717598,-0.7466,-0.1651,9.8154,0.1225,0.0122,0.0238,0.0446,-33.957740,18.461017
717612,-0.7202,-0.1651,9.6981,0.0053,0.0128,0.0197,0.0447,-33.957740,18.461017
717626,-0.7442,-0.1747,9.7053,0.0124,0.0095,0.0205,0.0446,-33.957740,18.461017
717640,-0.7131,-0.1627,9.7149,0.0218,0.0089,0.0217,0.0458,-33.957740,18.461017
717654,-0.6891,-0.1842,9.7125,0.0193,0.0127,0.0240,0.0493,-33.957740,18.461017
717668,-0.7107,-0.1484,9.7220,0.0288,0.0140,0.0224,0.0466,-33.957740,18.461017
717682,-0.6963,-0.1531,9.7101,0.0167,0.0115,0.0217,0.0460,-33.957740,18.461017
717696,-0.7059,-0.1531,9.7029,0.0095,0.0076,0.0199,0.0461,-33.957740,18.461017
717710,-0.7298,-0.1747,9.6957,0.0023,0.0136,0.0244,0.0467,-33.957740,18.461017
717724,-0.6915,-0.1699,9.7005,0.0071,0.0111,0.0231,0.0470,-33.957740,18.461017
717738,-0.7178,-0.1795,9.7340,0.0404,0.0096,0.0189,0.0457,-33.957740,18.461017
717752,-0.6963,-0.1340,9.7244,0.0306,0.0101,0.0191,0.0466,-33.957740,18.461017
717766,-0.6820,-0.1699,9.6718,-0.0219,0.0075,0.0224,0.0440,-33.957740,18.461017
717780,-0.6891,-0.1603,9.7005,0.0068,0.0121,0.0214,0.0454,-33.957740,18.461017
717794,-0.7322,-0.1507,9.7364,0.0425,0.0137,0.0229,0.0434,-33.957740,18.461017
717808,-0.7107,-0.1723,9.7412,0.0470,0.0105,0.0211,0.0447,-33.957740,18.461017
717822,-0.7274,-0.1699,9.7005,0.0063,0.0086,0.0200,0.0444,-33.957740,18.461017
717836,-0.7442,-0.1316,9.7101,0.0158,0.0084,0.0218,0.0493,-33.957740,18.461017
717850,-0.7202,-0.1723,9.7125,0.0181,0.0127,0.0199,0.0469,-33.957740,18.461017
717864,-0.7202,-0.1890,9.6933,-0.0010,0.0121,0.0238,0.0475,-33.957740,18.461017
717878,-0.6987,-0.1531,9.6694,-0.0249,0.0108,0.0241,0.0470,-33.957740,18.461017
717892,-0.6556,-0.1627,9.7220,0.0277,0.0122,0.0224,0.0490,-33.957740,18.461017
717906,-0.7394,-0.2130,9.7005,0.0061,0.0134,0.0229,0.0469,-33.957740,18.461017
717920,-0.7322,-0.1675,9.6909,-0.0035,0.0107,0.0194,0.0451,-33.957740,18.461017
717934,-0.6748,-0.1651,9.7316,0.0370,0.0095,0.0232,0.0495,-33.957740,18.461017
717948,-0.7178,-0.1866,9.7484,0.0535,0.0150,0.0267,0.0493,-33.957740,18.461017
717962,-0.6867,-0.1651,9.7053,0.0104,0.0125,0.0263,0.0461,-33.957740,18.461017
717976,-0.7011,-0.1675,9.8130,0.1175,0.0108,0.0241,0.0454,-33.957740,18.461017
717990,-0.6939,-0.1579,9.7603,0.0645,0.0087,0.0212,0.0440,-33.957740,18.461017
718004,-0.7274,-0.1436,9.7268,0.0308,0.0090,0.0183,0.0481,-33.957740,18.461017
718018,-0.7490,-0.1627,9.7244,0.0283,0.0136,0.0224,0.0461,-33.957740,18.461017
718032,-0.6987,-0.1842,9.7484,0.0520,0.0134,0.0228,0.0451,-33.957740,18.461017
718046,-0.7466,-0.1675,9.6431,-0.0530,0.0101,0.0221,0.0464,-33.957740,18.461017
718060,-0.7083,-0.1819,9.7101,0.0139,0.0076,0.0214,0.0481,-33.957736,18.461017
718074,-0.6963,-0.1268,9.6646,-0.0314,0.0147,0.0232,0.0451,-33.957736,18.461017
718088,-0.7202,-0.1340,9.7268,0.0306,0.0122,0.0186,0.0486,-33.957736,18.461017
718102,-0.6580,-0.1555,9.6694,-0.0266,0.0127,0.0202,0.0489,-33.957736,18.461017
718116,-0.7202,-0.1555,9.7484,0.0521,0.0122,0.0217,0.0489,-33.957736,18.461017
718130,-0.7155,-0.1699,9.6622,-0.0339,0.0128,0.0250,0.0478,-33.957736,18.461017
718144,-0.7322,-0.1531,9.6718,-0.0242,0.0122,0.0220,0.0490,-33.957736,18.461017
718158,-0.7178,-0.1651,9.6383,-0.0574,0.0131,0.0192,0.0451,-33.957736,18.461017
718172,-0.7202,-0.1388,9.6550,-0.0405,0.0119,0.0240,0.0469,-33.957736,18.461017
718186,-0.7178,-0.1651,9.7149,0.0192,0.0111,0.0240,0.0470,-33.957736,18.461017
718200,-0.7202,-0.1507,9.6742,-0.0213,0.0102,0.0224,0.0463,-33.957736,18.461017
718214,-0.7226,-0.1484,9.7316,0.0359,0.0113,0.0244,0.0463,-33.957736,18.461017
718228,-0.7394,-0.1723,9.7053,0.0095,0.0113,0.0231,0.0476,-33.957736,18.461017
718242,-0.6772,-0.1723,9.6885,-0.0072,0.0096,0.0191,0.0472,-33.957736,18.461017
718256,-0.6987,-0.1890,9.6957,0.0000,0.0111,0.0235,0.0470,-33.957736,18.461017
718270,-0.7131,-0.1675,9.6861,-0.0095,0.0076,0.0241,0.0460,-33.957736,18.461017
718284,-0.7322,-0.1675,9.6670,-0.0285,0.0139,0.0237,0.0447,-33.957736,18.461017
718298,-0.7250,-0.1531,9.7220,0.0264,0.0113,0.0231,0.0423,-33.957736,18.461017
718312,-0.7131,-0.1484,9.7196,0.0239,0.0137,0.0197,0.0447,-33.957736,18.461017
718326,-0.7250,-0.1507,9.6742,-0.0215,0.0159,0.0209,0.0418,-33.957736,18.461017
718340,-0.7011,-0.1196,9.6766,-0.0190,0.0105,0.0199,0.0475,-33.957736,18.461017
718354,-0.7083,-0.1555,9.6981,0.0025,0.0110,0.0218,0.0495,-33.957736,18.461017
718368,-0.7537,-0.2130,9.7101,0.0144,0.0089,0.0228,0.0493,-33.957736,18.461017
718382,-0.7226,-0.1795,9.7173,0.0215,0.0145,0.0168,0.0481,-33.957736,18.461017
718396,-0.6796,-0.1747,9.6861,-0.0096,0.0125,0.0186,0.0454,-33.957736,18.461017
718410,-0.7394,-0.1412,9.7484,0.0524,0.0096,0.0211,0.0473,-33.957736,18.461017
718424,-0.7418,-0.1364,9.6431,-0.0526,0.0096,0.0235,0.0429,-33.957736,18.461017
718438,-0.7394,-0.1866,9.7149,0.0191,0.0079,0.0212,0.0457,-33.957736,18.461017
718452,-0.7298,-0.1819,9.7196,0.0237,0.0127,0.0254,0.0483,-33.957736,18.461017
718466,-0.7274,-0.1819,9.7005,0.0046,0.0128,0.0231,0.0467,-33.957736,18.461017
718480,-0.6915,-0.1819,9.6646,-0.0312,0.0128,0.0228,0.0437,-33.957736,18.461017
718494,-0.6939,-0.1795,9.7053,0.0095,0.0156,0.0209,0.0516,-33.957736,18.461017
718508,-0.7442,-0.1460,9.6742,-0.0215,0.0104,0.0231,0.0476,-33.957736,18.461017
718522,-0.7394,-0.1795,9.6838,-0.0119,0.0102,0.0215,0.0487,-33.957736,18.461017
718536,-0.6915,-0.1771,9.7149,0.0191,0.0118,0.0223,0.0461,-33.957736,18.461017
718550,-0.7466,-0.1531,9.7340,0.0380,0.0127,0.0234,0.0460,-33.957736,18.461017
718564,-0.6461,-0.1627,9.7196,0.0236,0.0127,0.0258,0.0429,-33.957736,18.461017
718578,-0.7059,-0.1364,9.6861,-0.0099,0.0093,0.0223,0.0480,-33.957736,18.461017
718592,-0.7442,-0.1484,9.7077,0.0116,0.0127,0.0211,0.0467,-33.957736,18.461017
718606,-0.6939,-0.1531,9.6981,0.0020,0.0133,0.0231,0.0472,-33.957736,18.461017
718620,-0.6796,-0.1412,9.7053,0.0092,0.0170,0.0257,0.0464,-33.957736,18.461017
718634,-0.7178,-0.1842,9.6814,-0.0147,0.0130,0.0212,0.0472,-33.957736,18.461017
718648,-0.6939,-0.1771,9.6790,-0.0170,0.0090,0.0197,0.0478,-33.957736,18.461017
718662,-0.7107,-0.1531,9.7005,0.0045,0.0111,0.0197,0.0460,-33.957736,18.461017
718676,-0.7131,-0.1651,9.7220,0.0259,0.0108,0.0223,0.0449,-33.957736,18.461017
718690,-0.7322,-0.1364,9.7627,0.0663,0.0140,0.0191,0.0475,-33.957736,18.461017
718704,-0.7178,-0.1627,9.7436,0.0469,0.0107,0.0202,0.0455,-33.957736,18.461017
718718,-0.7394,-0.1675,9.7316,0.0347,0.0095,0.0250,0.0490,-33.957736,18.461017
718732,-0.6939,-0.1484,9.7531,0.0560,0.0137,0.0224,0.0470,-33.957736,18.461017
718746,-0.6820,-0.1651,9.7627,0.0652,0.0107,0.0189,0.0421,-33.957736,18.461017
718760,-0.6987,-0.1914,9.6479,-0.0494,0.0113,0.0240,0.0492,-33.957736,18.461017
718774,-0.7202,-0.1819,9.7675,0.0699,0.0170,0.0221,0.0493,-33.957736,18.461017
718788,-0.7011,-0.1675,9.7603,0.0624,0.0116,0.0228,0.0460,-33.957736,18.461017
718802,-0.7131,-0.1603,9.7268,0.0288,0.0131,0.0228,0.0464,-33.957736,18.461017
718816,-0.7011,-0.1531,9.6622,-0.0356,0.0157,0.0217,0.0446,-33.957736,18.461017
718830,-0.7107,-0.1340,9.7508,0.0526,0.0090,0.0263,0.0472,-33.957736,18.461017
718844,-0.7537,-0.1555,9.7077,0.0095,0.0072,0.0186,0.0463,-33.957736,18.461017
718858,-0.6867,-0.2082,9.6718,-0.0263,0.0104,0.0235,0.0473,-33.957736,18.461017
718872,-0.7059,-0.1436,9.7149,0.0167,0.0101,0.0278,0.0483,-33.957736,18.461017
718886,-0.7083,-0.1699,9.7220,0.0238,0.0127,0.0243,0.0475,-33.957736,18.461017
718900,-0.7083,-0.1436,9.7436,0.0451,0.0099,0.0243,0.0481,-33.957736,18.461017
718914,-0.7131,-0.1723,9.6981,-0.0004,0.0107,0.0215,0.0460,-33.957736,18.461017
718928,-0.7274,-0.1555,9.6909,-0.0075,0.0134,0.0247,0.0478,-33.957736,18.461017
718942,-0.7202,-0.1627,9.6909,-0.0075,0.0116,0.0234,0.0463,-33.957736,18.461017
718956,-0.6748,-0.1364,9.7053,0.0069,0.0096,0.0214,0.0434,-33.957736,18.461017
718970,-0.7394,-0.1388,9.7101,0.0116,0.0104,0.0205,0.0484,-33.957736,18.461017
718984,-0.7202,-0.1364,9.7173,0.0187,0.0104,0.0226,0.0431,-33.957736,18.461017
718998,-0.7322,-0.2201,9.6957,-0.0029,0.0140,0.0229,0.0472,-33.957736,18.461017
719012,-0.7131,-0.1364,9.5928,-0.1052,0.0159,0.0224,0.0449,-33.957736,18.461017
719026,-0.7155,-0.1149,9.8106,0.1120,0.0125,0.0235,0.0441,-33.957736,18.461017
719040,-0.6532,-0.2321,9.5139,-0.1838,0.0105,0.0228,0.0489,-33.957736,18.461017
719054,-0.7920,-0.1890,9.7220,0.0242,0.0084,0.0224,0.0472,-33.957736,18.461017
719068,-0.7274,-0.0742,9.9326,0.2336,0.0113,0.0235,0.0452,-33.957736,18.461019
719082,-0.7202,-0.0814,9.6526,-0.0461,0.0124,0.0263,0.0447,-33.957736,18.461019
719096,-0.7011,-0.2130,10.0786,0.3779,0.0157,0.0247,0.0483,-33.957736,18.461019
719110,-0.7657,-0.2441,9.8513,0.1499,0.0102,0.0228,0.0438,-33.957736,18.461019
719124,-0.7537,-0.0622,9.8010,0.0991,0.0145,0.0226,0.0461,-33.957736,18.461019
719138,-0.7633,-0.0359,9.8201,0.1177,0.0093,0.0206,0.0454,-33.957736,18.461019
719152,-0.6939,-0.0861,9.9135,0.2099,0.0128,0.0186,0.0486,-33.957736,18.461019
719166,-0.7418,-0.1436,9.8704,0.1660,0.0110,0.0214,0.0460,-33.957736,18.461019
719180,-0.7131,-0.1675,9.7244,0.0200,0.0115,0.0246,0.0444,-33.957736,18.461019
719194,-0.6628,-0.1507,9.6909,-0.0135,0.0131,0.0231,0.0473,-33.957736,18.461019
719208,-0.7322,-0.1531,9.7029,-0.0015,0.0111,0.0260,0.0480,-33.957736,18.461019
719222,-0.7322,-0.1460,9.7005,-0.0039,0.0127,0.0205,0.0461,-33.957736,18.461019
719236,-0.7274,-0.1723,9.7292,0.0247,0.0134,0.0244,0.0446,-33.957736,18.461019
719250,-0.7202,-0.1460,9.7460,0.0413,0.0092,0.0223,0.0483,-33.957736,18.461019
719264,-0.7346,-0.1579,9.6694,-0.0351,0.0104,0.0200,0.0486,-33.957736,18.461019
719278,-0.6843,-0.1507,9.6766,-0.0278,0.0122,0.0214,0.0481,-33.957736,18.461019
719292,-0.7250,-0.1842,9.6383,-0.0658,0.0162,0.0218,0.0481,-33.957736,18.461019
719306,-0.7202,-0.2154,9.7173,0.0131,0.0151,0.0243,0.0483,-33.957736,18.461019
719320,-0.7418,-0.1531,9.6957,-0.0084,0.0092,0.0241,0.0467,-33.957736,18.461019
719334,-0.7298,-0.1771,9.7053,0.0012,0.0118,0.0212,0.0443,-33.957736,18.461019
719348,-0.7274,-0.1603,9.7149,0.0107,0.0127,0.0240,0.0454,-33.957736,18.461019
719362,-0.6939,-0.1460,9.6766,-0.0274,0.0118,0.0223,0.0451,-33.957736,18.461019
719376,-0.6700,-0.1747,9.8058,0.1013,0.0144,0.0261,0.0434,-33.957736,18.461019
719390,-0.7729,-0.1675,9.5330,-0.1707,0.0090,0.0226,0.0473,-33.957736,18.461019
719404,-0.7178,-0.1819,9.7795,0.0754,0.0110,0.0206,0.0463,-33.957736,18.461019
719418,-0.6820,-0.1531,9.7627,0.0584,0.0127,0.0235,0.0457,-33.957736,18.461019
719432,-0.7442,-0.1962,9.7723,0.0676,0.0092,0.0217,0.0435,-33.957736,18.461019
719446,-0.7226,-0.1747,9.6766,-0.0280,0.0081,0.0232,0.0466,-33.957736,18.461019
719460,-0.6939,-0.1771,9.7101,0.0055,0.0093,0.0243,0.0432,-33.957736,18.461019
719474,-0.7226,-0.1412,9.6694,-0.0350,0.0128,0.0223,0.0457,-33.957736,18.461019
719488,-0.7035,-0.1220,9.7173,0.0128,0.0127,0.0186,0.0429,-33.957736,18.461019
719502,-0.7274,-0.1364,9.7053,0.0008,0.0124,0.0194,0.0463,-33.957736,18.461019
719516,-0.6843,-0.1627,9.6670,-0.0373,0.0116,0.0250,0.0444,-33.957736,18.461019
719530,-0.7083,-0.1723,9.7651,0.0605,0.0127,0.0188,0.0438,-33.957736,18.461019
719544,-0.6963,-0.1675,9.7220,0.0174,0.0144,0.0195,0.0455,-33.957736,18.461019
719558,-0.7322,-0.1316,9.6646,-0.0398,0.0124,0.0240,0.0455,-33.957736,18.461019
719572,-0.6915,-0.1651,9.6957,-0.0087,0.0119,0.0244,0.0449,-33.957736,18.461019
719586,-0.7035,-0.1484,9.7388,0.0342,0.0136,0.0211,0.0472,-33.957736,18.461019
719600,-0.7250,-0.1699,9.6646,-0.0398,0.0105,0.0244,0.0451,-33.957736,18.461019
719614,-0.6987,-0.1842,9.6526,-0.0515,0.0102,0.0232,0.0446,-33.957736,18.461019
719628,-0.7442,-0.1555,9.6957,-0.0084,0.0121,0.0215,0.0484,-33.957736,18.461019
719642,-0.7202,-0.1651,9.6861,-0.0178,0.0171,0.0208,0.0451,-33.957736,18.461019
719656,-0.7155,-0.1507,9.7029,-0.0011,0.0099,0.0218,0.0493,-33.957736,18.461019
719670,-0.7418,-0.1579,9.6861,-0.0178,0.0093,0.0231,0.0473,-33.957736,18.461019
719684,-0.7226,-0.1412,9.7173,0.0133,0.0140,0.0195,0.0464,-33.957736,18.461019
719698,-0.7035,-0.1603,9.6526,-0.0511,0.0121,0.0183,0.0475,-33.957736,18.461019
719712,-0.7035,-0.1651,9.6670,-0.0365,0.0131,0.0232,0.0466,-33.957736,18.461019
719726,-0.7131,-0.1723,9.6838,-0.0197,0.0098,0.0220,0.0483,-33.957736,18.461019
719740,-0.7155,-0.1627,9.7005,-0.0029,0.0095,0.0195,0.0455,-33.957736,18.461019
719754,-0.6987,-0.1771,9.5952,-0.1077,0.0139,0.0208,0.0473,-33.957736,18.461019
719768,-0.7178,-0.1507,9.6503,-0.0524,0.0113,0.0231,0.0475,-33.957736,18.461019
719782,-0.7322,-0.1819,9.6790,-0.0235,0.0105,0.0205,0.0478,-33.957736,18.461019
719796,-0.7107,-0.1555,9.7412,0.0385,0.0148,0.0232,0.0457,-33.957736,18.461019
719810,-0.7107,-0.1555,9.7220,0.0193,0.0111,0.0234,0.0454,-33.957736,18.461019
719824,-0.7131,-0.1460,9.7244,0.0215,0.0122,0.0209,0.0464,-33.957736,18.461019
719838,-0.7442,-0.2010,9.6479,-0.0548,0.0118,0.0241,0.0467,-33.957736,18.461019
719852,-0.6915,-0.1747,9.7938,0.0908,0.0130,0.0186,0.0473,-33.957736,18.461019
719866,-0.7011,-0.1627,9.6861,-0.0168,0.0119,0.0217,0.0432,-33.957736,18.461019
719880,-0.7274,-0.1842,9.6526,-0.0501,0.0130,0.0183,0.0457,-33.957736,18.461019
719894,-0.7226,-0.1627,9.7460,0.0430,0.0176,0.0237,0.0457,-33.957736,18.461019
719908,-0.6987,-0.1627,9.7508,0.0476,0.0136,0.0188,0.0486,-33.957736,18.461019
719922,-0.7035,-0.1579,9.6766,-0.0265,0.0102,0.0243,0.0472,-33.957736,18.461019
719936,-0.7537,-0.1842,9.6096,-0.0930,0.0101,0.0221,0.0454,-33.957736,18.461019
719950,-0.7011,-0.1819,9.6838,-0.0187,0.0139,0.0238,0.0483,-33.957736,18.461019
719964,-0.7418,-0.1268,9.7388,0.0361,0.0086,0.0215,0.0512,-33.957736,18.461019
719978,-0.6963,-0.1723,9.7029,0.0002,0.0099,0.0235,0.0470,-33.957736,18.461019
719992,-0.7059,-0.1699,9.6909,-0.0117,0.0127,0.0246,0.0472,-33.957736,18.461019
720006,-0.7322,-0.1555,9.6885,-0.0140,0.0127,0.0229,0.0460,-33.957736,18.461019
720020,-0.7035,-0.1507,9.7675,0.0646,0.0128,0.0223,0.0483,-33.957736,18.461019
720034,-0.6604,-0.1388,9.7077,0.0048,0.0151,0.0250,0.0470,-33.957736,18.461019
720048,-0.6724,-0.1723,9.6838,-0.0190,0.0119,0.0270,0.0435,-33.957736,18.461019
720062,-0.7298,-0.1196,9.7866,0.0834,0.0118,0.0209,0.0454,-33.957736,18.461017
720076,-0.6939,-0.1699,9.7508,0.0473,0.0104,0.0215,0.0441,-33.957736,18.461017
