timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
3376,0.0718,-0.0263,9.6814,2.0490,0.0105,0.0258,0.0391
3386,0.0479,0.0191,9.6790,2.0364,0.0093,0.0252,0.0363
3396,0.0167,0.5934,9.6981,2.0452,0.0093,0.0266,0.0409
3406,0.0335,-0.0072,9.6718,2.0088,0.0075,0.0250,0.0405
3416,0.0263,-0.0072,9.6909,2.0178,0.0061,0.0244,0.0370
3426,0.0311,0.0167,9.6718,1.9887,0.0075,0.0270,0.0383
3436,0.0191,-0.0096,9.6670,1.9740,0.0137,0.0281,0.0392
3446,0.0167,0.0000,9.6909,1.9879,0.0057,0.0264,0.0367
3456,0.0311,0.0048,9.6622,1.9494,0.0084,0.0255,0.0382
3466,0.0144,-0.0024,9.6526,1.9301,0.0069,0.0244,0.0396
3476,0.0311,-0.0383,9.6838,1.9514,0.0076,0.0241,0.0379
3486,0.0120,-0.0048,9.7173,1.9750,0.0099,0.0250,0.0392
3496,0.0191,-0.0191,9.6957,1.9437,0.0078,0.0246,0.0385
3506,0.0574,-0.0144,9.6526,1.8911,0.0134,0.0267,0.0386
3516,0.0622,-0.0144,9.6933,1.9221,0.0093,0.0250,0.0389
3526,0.0239,-0.0215,9.7077,1.9268,0.0099,0.0261,0.0377
3536,0.0550,-0.0048,9.7555,1.9648,0.0105,0.0267,0.0779
3546,0.0502,-0.0191,9.6957,1.8955,0.0067,0.0260,0.0380
3556,0.0311,-0.0072,9.6646,1.8550,0.0066,0.0240,0.0376
3566,0.0526,0.0096,9.6359,1.8172,0.0076,0.0261,0.0388
3576,0.0646,0.0167,9.7436,1.9152,0.0092,0.0289,0.0397
3586,0.0239,-0.0215,9.6766,1.8390,0.0079,0.0254,0.0391
3596,0.0191,-0.0167,9.6933,1.8465,0.0127,0.0258,0.0377
3606,0.0239,-0.0120,9.6479,1.7920,0.0087,0.0255,0.0402
3616,0.0239,-0.0048,9.7220,1.8568,0.0102,0.0261,0.0389
3626,0.0191,-0.0024,9.7149,1.8404,0.0121,0.0260,0.0354
3636,0.0239,-0.0120,9.7077,1.8241,0.0058,0.0266,0.0380
3646,-0.0096,-0.0167,9.7196,1.8269,0.0098,0.0283,0.0356
3656,0.0167,-0.0359,9.6718,1.7701,0.0043,0.0302,0.0403
3666,0.0096,-0.0096,9.6981,1.7874,0.0081,0.0266,0.0388
3676,0.0215,-0.0191,9.6933,1.7737,0.0057,0.0275,0.0374
3686,0.0048,-0.0144,9.7316,1.8030,0.0113,0.0250,0.0356
3696,0.0311,-0.0215,9.7125,1.7749,0.0087,0.0266,0.0373
3706,0.0574,-0.0024,9.6670,1.7208,0.0089,0.0279,0.0397
3716,0.0311,-0.0048,9.7364,1.7812,0.0090,0.0261,0.0373
3726,0.0383,0.0048,9.7173,1.7533,0.0089,0.0246,0.0377
3736,0.0670,0.0215,9.7149,1.7421,0.0119,0.0273,0.0399
3746,0.0502,0.0048,9.7101,1.7287,0.0101,0.0258,0.0391
3756,0.0359,-0.0072,9.6598,1.6700,0.0084,0.0263,0.0362
