timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
15251,-0.2536,-0.0120,9.7531,0.0231,-0.0053,0.0284,0.0266
15261,-0.2560,-0.0024,9.7364,0.0063,-0.0049,0.0286,0.0284
15271,-0.2728,-0.0167,9.7484,0.0182,-0.0046,0.0254,0.0281
15281,-0.2393,-0.0215,9.7436,0.0133,-0.0047,0.0293,0.0293
15291,-0.2656,-0.0263,9.7220,-0.0082,-0.0031,0.0232,0.0279
15301,-0.2273,0.0048,9.7484,0.0180,-0.0057,0.0315,0.0275
15311,-0.2919,-0.0024,9.7579,0.0275,-0.0024,0.0260,0.0290
15321,-0.2441,-0.0120,9.7268,-0.0036,-0.0057,0.0304,0.0266
15331,-0.2273,-0.0311,9.7316,0.0012,-0.0031,0.0284,0.0289
15341,-0.2943,-0.0096,9.7436,0.0131,-0.0064,0.0289,0.0267
15351,-0.2417,-0.0144,9.7436,0.0130,-0.0035,0.0221,0.0315
15361,-0.2201,0.0024,9.7364,0.0058,0.0000,0.0258,0.0276
15371,-0.2441,-0.0096,9.6838,-0.0466,-0.0052,0.0250,0.0301
15381,-0.2536,-0.0215,9.7531,0.0227,-0.0006,0.0266,0.0286
15391,-0.2584,-0.0167,9.7603,0.0297,0.0011,0.0266,0.0289
15401,-0.2680,-0.0191,9.7675,0.0367,-0.0014,0.0281,0.0299
15411,-0.2489,-0.6102,9.7388,0.0079,-0.0046,0.0279,0.0287
15421,-0.2441,-0.0072,9.6981,-0.0326,0.0043,0.0299,0.0221
15431,-0.2441,-0.0072,9.7795,0.0485,0.0009,0.0232,0.0290
15441,-0.2776,0.0000,9.7508,0.0197,-0.0073,0.0275,0.0295
15451,-0.2608,-0.0120,9.7340,0.0030,-0.0027,0.0264,0.0289
15461,-0.2273,-0.0048,9.7531,0.0220,-0.0052,0.0276,0.0278
15471,-0.2465,-0.0144,9.7651,0.0338,-0.0041,0.0272,0.0295
15481,-0.2417,-0.0191,9.7460,0.0146,-0.0055,0.0302,0.0241
15491,-0.2560,-0.0239,9.6957,-0.0355,-0.0034,0.0283,0.0254
15501,-0.2441,-0.0120,9.7364,0.0051,-0.0057,0.0244,0.0275
15511,-0.2225,-0.0072,9.7795,0.0480,-0.0008,0.0267,0.0287
15521,-0.2177,-0.0191,9.7053,-0.0261,-0.0037,0.0287,0.0281
15531,-0.2106,-0.0335,9.7603,0.0288,-0.0027,0.0260,0.0289
15541,-0.2441,-0.0120,9.7460,0.0144,-0.0018,0.0255,0.0298
15551,-0.2680,-0.0096,9.7436,0.0119,-0.0008,0.0235,0.0312
15561,-0.2154,-0.0191,9.7771,0.0452,-0.0027,0.0255,0.0267
15571,-0.2465,-0.0120,9.7436,0.0116,-0.0021,0.0295,0.0296
15581,-0.2441,-0.0191,9.7484,0.0164,-0.0029,0.0275,0.0249
15591,-0.2465,-0.0072,9.7268,-0.0052,-0.0027,0.0275,0.0264
15601,-0.2417,-0.0239,9.7077,-0.0242,-0.0015,0.0252,0.0287
15715,-0.2369,-0.0072,9.7173,-0.0145,-0.0012,0.0278,0.0267
15725,-0.2441,-0.0144,9.6957,-0.0359,-0.0032,0.0283,0.0284
15735,-0.2536,-0.0167,9.7196,-0.0119,-0.0018,0.0247,0.0257
15745,-0.2560,-0.0120,9.7531,0.0215,-0.0041,0.0250,0.0272
15755,-0.2512,-0.0191,9.7053,-0.0262,-0.0049,0.0304,0.0293
15765,-0.2297,-0.0167,9.7316,0.0001,-0.0050,0.0302,0.0289
15775,-0.2393,-0.0120,9.7460,0.0144,-0.0009,0.0254,0.0275
15785,-0.2512,-0.0191,9.7531,0.0214,-0.0017,0.0255,0.0272
15795,-0.2441,-0.0191,9.7125,-0.0191,-0.0014,0.0238,0.0316
15805,-0.2297,-0.0120,9.7508,0.0191,0.0003,0.0269,0.0286
15815,-0.2465,-0.0263,9.7484,0.0166,-0.0076,0.0241,0.0289
15825,-0.2512,-0.0167,9.7316,-0.0002,-0.0026,0.0263,0.0290
15835,-0.2345,-0.6030,9.7292,-0.0026,-0.0057,0.0293,0.0272
15845,-0.2752,-0.0096,9.6957,-0.0359,-0.0027,0.0296,0.0269
15855,-0.2441,-0.0096,9.7986,0.0667,-0.0046,0.0272,0.0275
15865,-0.2608,-0.0167,9.7651,0.0330,-0.0032,0.0254,0.0279
15875,-0.2345,-0.0024,9.7340,0.0019,-0.0044,0.0260,0.0302
15885,-0.2847,-0.0263,9.7316,-0.0005,-0.0092,0.0237,0.0301
15895,-0.2489,-0.0144,9.7388,0.0067,-0.0050,0.0266,0.0276
15905,-0.2752,0.0072,9.7412,0.0090,-0.0021,0.0321,0.0240
15915,-0.2871,-0.0144,9.6431,-0.0887,-0.0027,0.0298,0.0289
15925,-0.2560,-0.0120,9.5833,-0.1477,-0.0018,0.0270,0.0286
15935,-0.2752,-0.0072,9.7388,0.0078,-0.0029,0.0269,0.0312
15945,-0.2656,-0.0024,9.7029,-0.0280,-0.0058,0.0264,0.0298
15955,-0.2704,0.0048,9.7962,0.0650,-0.0038,0.0310,0.0283
15965,-0.2417,-0.0072,9.7508,0.0194,-0.0060,0.0240,0.0299
15975,-0.2369,8.0997,1.6367,-8.0541,-0.0040,0.0336,0.2686
15985,-8.8750,-2.0363,13.0170,3.3095,0.0266,-0.0168,1.1942
15995,-3.0221,-0.7705,10.1815,0.4716,-0.0817,0.0191,0.8118
16005,-4.1515,-0.5982,10.1216,0.4097,-0.2483,0.0101,0.3780
16015,-5.1733,-0.4714,10.5404,0.8243,0.1677,0.0371,0.0964
16025,-4.0750,0.0144,10.5332,0.8131,0.0637,0.0342,-0.1759
16035,-4.5679,-0.3063,10.4303,0.7066,-0.0298,0.0331,-0.3745
16045,-4.1300,-0.6126,9.9446,0.2198,-0.0180,0.0284,-0.4597
16055,-3.6443,-0.5958,8.7721,-0.9479,0.0683,0.0374,-0.4438
16065,-3.5486,0.0742,9.6861,-0.0337,-0.0411,0.0231,-0.3613
16075,-3.5581,0.1053,9.4445,-0.2740,0.0072,0.0305,-0.2720
16085,-2.9671,0.7155,9.7220,0.0035,-0.0489,0.0235,-0.1849
16095,-0.3709,0.6556,9.7771,0.0583,-0.0160,0.0284,-0.1025
16105,-0.0215,0.7370,9.7340,0.0151,-0.0026,0.0307,-0.0058
16115,-0.2082,-0.1005,9.7364,0.0174,0.0278,0.0263,0.0292
16125,-0.2058,-0.0383,9.7484,0.0293,0.0044,0.0279,0.0301
16135,-0.2847,-0.0024,9.7986,0.0791,-0.0166,0.0264,0.0263
16145,-0.2345,0.0239,9.7173,-0.0022,-0.0104,0.0289,0.0290
16155,-0.2871,-0.0048,9.6646,-0.0546,0.0038,0.0264,0.0281
16165,-0.2369,-0.0215,9.7460,0.0266,0.0064,0.0272,0.0267
16175,-0.2584,-0.0359,9.7723,0.0527,-0.0049,0.0241,0.0264
16185,-0.3685,-0.0096,9.6838,-0.0357,-0.0107,0.0292,0.0284
16195,-0.3422,-0.1220,9.1430,-0.5736,-0.0075,0.0257,0.0267
16205,-0.3182,-0.0646,9.5856,-0.1302,0.0147,0.0260,0.0278
16215,-0.3326,-0.1101,9.1214,-0.5915,-0.0020,0.0276,0.0278
16225,-0.2560,0.0215,9.5091,-0.2028,-0.0110,0.0292,0.0270
16235,-0.2871,-0.0526,9.6096,-0.1018,-0.0041,0.0312,0.0289
16245,-0.2728,-0.0263,9.7938,0.0820,-0.0029,0.0261,0.0272
16255,-0.2393,0.0191,9.8225,0.1102,-0.0043,0.0283,0.0286
16265,-0.2847,-0.0120,9.6407,-0.0713,-0.0095,0.0278,0.0272
16275,-0.2154,-0.0550,9.8249,0.1124,-0.0035,0.0244,0.0269
16285,-0.2847,-0.0048,9.6694,-0.0429,-0.0034,0.0255,0.0250
16295,-0.2919,-0.0024,9.7603,0.0477,-0.0031,0.0266,0.0269
16305,-0.2632,-0.0024,9.7460,0.0332,-0.0015,0.0275,0.0267
16315,-0.1962,-0.0144,9.7603,0.0473,0.0034,0.0279,0.0289
16325,-0.2393,-0.0359,9.7101,-0.0029,-0.0057,0.0293,0.0263
16335,-0.2584,-0.0479,9.7675,0.0543,-0.0015,0.0286,0.0240
16345,-0.2680,0.0431,9.7268,0.0135,-0.0032,0.0267,0.0275
16355,-0.2536,0.0024,9.7627,0.0492,-0.0015,0.0249,0.0257
16365,-0.2225,-0.0144,9.7866,0.0727,0.0005,0.0279,0.0275
16375,-0.2082,-0.0144,9.7627,0.0485,-0.0041,0.0269,0.0287
16385,-0.2776,-0.0096,9.7388,0.0245,-0.0064,0.0307,0.0292
16395,-0.2560,-0.0120,9.7340,0.0196,-0.0058,0.0284,0.0278
16405,-0.3685,-0.0287,9.5713,-0.1424,-0.0003,0.0278,0.0266
16415,-0.1819,0.6102,9.9374,0.2226,-0.0128,0.0284,0.0229
16425,-0.2704,-0.1029,9.4756,-0.2380,-0.0017,0.0258,0.0249
16435,-0.2608,-0.0024,9.7292,0.0155,0.0024,0.0270,0.0289
16445,-0.2895,0.0287,9.7029,-0.0107,-0.0057,0.0263,0.0276
16455,-0.2249,-0.0048,9.7890,0.0750,-0.0006,0.0264,0.0284
16465,-0.2225,-0.0120,9.7053,-0.0087,-0.0018,0.0257,0.0278
16475,-0.2321,0.0024,9.7388,0.0247,-0.0058,0.0235,0.0287
16485,-0.2656,-0.0096,9.7101,-0.0040,-0.0046,0.0290,0.0286
16495,-0.2704,0.0144,9.7555,0.0413,-0.0057,0.0272,0.0278
16505,-0.2393,-0.0120,9.6670,-0.0470,-0.0064,0.0240,0.0284
16515,-0.2393,-0.0072,9.7244,0.0104,-0.0041,0.0252,0.0281
16525,-0.2417,-0.0287,9.7460,0.0317,-0.0037,0.0284,0.0257
16535,-0.2560,-0.0048,9.7579,0.0435,-0.0009,0.0243,0.0276
16545,-0.2441,-0.0191,9.7627,0.0480,0.0024,0.0275,0.0292
16555,-0.2177,-0.0407,9.7555,0.0406,-0.0021,0.0250,0.0270
16565,-0.2249,-0.0144,9.7555,0.0404,-0.0040,0.0250,0.0272
16575,-0.2273,-0.0215,9.7651,0.0498,-0.0057,0.0270,0.0289
16585,-0.2417,0.0072,9.7531,0.0376,-0.0061,0.0258,0.0275
16595,-0.2776,0.0000,9.7077,-0.0078,-0.0061,0.0279,0.0257
16605,-0.2536,0.0072,9.7149,-0.0006,-0.0063,0.0308,0.0278
16615,-0.2201,-0.0120,9.7340,0.0184,-0.0041,0.0269,0.0272
16625,-0.2512,-0.0191,9.7723,0.0564,-0.0015,0.0272,0.0252
16635,-0.2704,-0.0191,9.7412,0.0252,-0.0069,0.0255,0.0260
16645,-0.2441,-0.0048,9.7244,0.0084,0.0009,0.0270,0.0310
16655,-0.2465,-0.0263,9.7412,0.0250,-0.0014,0.0279,0.0304
16665,-0.2728,-0.0144,9.7603,0.0439,-0.0009,0.0234,0.0279
16675,-0.2489,-0.0096,9.7125,-0.0039,-0.0061,0.0287,0.0319
16685,-0.2393,0.0096,9.7436,0.0271,-0.0023,0.0293,0.0293
16695,-0.2632,-0.0096,9.7125,-0.0040,-0.0034,0.0284,0.0298
16705,-0.2441,-0.0191,9.7508,0.0341,-0.0032,0.0243,0.0263
16844,-0.2608,-0.0215,9.7196,0.0030,-0.0038,0.0287,0.0257
16854,-0.2465,-0.0048,9.6861,-0.0304,-0.0009,0.0278,0.0299
16864,-0.2225,-0.0048,9.7364,0.0198,-0.0015,0.0273,0.0284
16874,-0.2704,-0.0144,9.7196,0.0030,-0.0055,0.0267,0.0275
16884,-0.2824,-0.0048,9.7460,0.0292,-0.0032,0.0319,0.0286
16894,-0.2536,-0.0335,9.7220,0.0052,-0.0035,0.0286,0.0281
16904,-0.2560,-0.0167,9.7125,-0.0043,-0.0029,0.0260,0.0305
16914,-0.2465,-0.0096,9.7460,0.0290,-0.0015,0.0279,0.0292
16924,-0.2489,-0.0120,9.7149,-0.0021,-0.0034,0.0290,0.0252
